X_Position,Z_Line,Z_Sine,Z_Triangle
12.6653306613226,6.8997995991984,7.98382787003486,6.59919839679359
12.7054108216433,6.90581162324649,7.97504861247561,6.62324649298597
12.7454909819639,6.91182364729459,7.96438271181834,6.64729458917836
12.7855711422846,6.91783567134269,7.95183693190139,6.67134268537074
12.8256513026052,6.92384769539078,7.93741922869863,6.69539078156313
12.8657314629259,6.92985971943888,7.92113874527421,6.71943887775551
12.9058116232465,6.93587174348697,7.90300580598436,6.7434869739479
12.9458917835671,6.94188376753507,7.88303190993015,6.76753507014028
12.9859719438878,6.94789579158317,7.86122972366535,6.79158316633267
13.0260521042084,6.95390781563126,7.83761307316377,6.81563126252505
13.0661322645291,6.95991983967936,7.8121969350515,6.83967935871743
13.1062124248497,6.96593186372746,7.7849974271094,6.86372745490982
13.1462925851703,6.97194388777555,7.75603179805187,6.8877755511022
13.186372745491,6.97795591182365,7.72531841658859,6.91182364729459
13.2264529058116,6.98396793587174,7.69287675977578,6.93587174348697
13.2665330661323,6.98997995991984,7.65872740066481,6.95991983967936
13.3066132264529,6.99599198396794,7.62289199525565,6.98396793587174
13.3466933867735,7.00200400801603,7.58539326876362,7.00801603206413
13.3867735470942,7.00801603206413,7.54625500120804,7.03206412825651
13.4268537074148,7.01402805611222,7.50550201233205,7.0561122244489
13.4669338677355,7.02004008016032,7.46316014586299,7.08016032064128
13.5070140280561,7.02605210420842,7.41925625312349,7.10420841683367
13.5470941883768,7.03206412825651,7.37381817600356,7.12825651302605
13.5871743486974,7.03807615230461,7.32687472930447,7.15230460921844
13.627254509018,7.04408817635271,7.27845568246574,7.17635270541082
13.6673346693387,7.0501002004008,7.22859174068665,7.20040080160321
13.7074148296593,7.0561122244489,7.17731452545441,7.22444889779559
13.74749498998,7.06212424849699,7.12465655449116,7.24849699398798
13.7875751503006,7.06813627254509,7.07065122113276,7.27254509018036
13.8276553106212,7.07414829659319,7.01533277315217,7.29659318637275
13.8677354709419,7.08016032064128,6.95873629104107,7.32064128256513
13.9078156312625,7.08617234468938,6.90089766576335,7.34468937875751
13.9478957915832,7.09218436873747,6.84185357599469,7.3687374749499
13.9879759519038,7.09819639278557,6.78164146486256,7.39278557114229
14.0280561122244,7.10420841683367,6.72029951620148,7.41683366733467
14.0681362725451,7.11022044088176,6.65786663033851,7.44088176352705
14.1082164328657,7.11623246492986,6.59438239942442,7.46492985971944
14.1482965931864,7.12224448897796,6.5298870823261,7.48897795591182
14.188376753507,7.12825651302605,6.46442157909619,7.51302605210421
14.2284569138277,7.13426853707415,6.39802740503609,7.53707414829659
14.2685370741483,7.14028056112224,6.33074666436881,7.56112224448898
14.3086172344689,7.14629258517034,6.26262202353835,7.58517034068136
14.3486973947896,7.15230460921844,6.19369668415253,7.60921843687375
14.3887775551102,7.15831663326653,6.12401435558649,7.63326653306613
14.4288577154309,7.16432865731463,6.05361922726411,7.65731462925852
14.4689378757515,7.17034068136273,5.98255594063511,7.6813627254509
14.5090180360721,7.17635270541082,5.91086956086535,7.70541082164329
